"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-6389.77543762098,6.59459727491847,0.000000000297281617772795,8.75987419957328
"2","GTR","relaxed_log_normal","coalescent_bayesian_skyline",-6400.40562237574,6.40972204254125,7.18683170583104e-15,6.98995684947193
"3","GTR","relaxed_log_normal","coalescent_constant_population",-6393.50785814338,6.29080855548226,7.11538524197446e-12,9.83179144792079
"4","GTR","relaxed_log_normal","coalescent_exp_population",-6386.22014231841,5.86069001521527,0.0000000104043076874598,10.2366319615076
"5","GTR","relaxed_log_normal","yule",-6391.75673490205,5.9061249257492,4.09922332753674e-11,6.66852759323633
"6","GTR","strict","birth_death",-6378.62044991643,5.13868334171683,0.0000207834509808778,5.02371953798625
"7","GTR","strict","coalescent_bayesian_skyline",-6405.94304497572,6.70394289425489,2.82921137784446e-17,12.9840024743828
"8","GTR","strict","coalescent_constant_population",-6400.0962241593,5.7261354988221,9.79281191199118e-15,12.3132084525147
"9","GTR","strict","coalescent_exp_population",-6385.99492755823,5.77346919045397,0.0000000130323493924672,6.13868912219435
"10","GTR","strict","yule",-6396.44032563118,6.10587559884381,3.79004154325074e-13,8.07848397722102
"11","HKY","relaxed_log_normal","birth_death",-6377.86604143884,5.00402560504835,0.0000441929609420277,7.02088903792212
"12","HKY","relaxed_log_normal","coalescent_bayesian_skyline",-6391.05373190061,6.09243833639968,8.27964857528354e-11,6.57202920974498
"13","HKY","relaxed_log_normal","coalescent_constant_population",-6398.60116188214,6.23588019897911,4.36721638079234e-14,6.4384851169745
"14","HKY","relaxed_log_normal","coalescent_exp_population",-6388.24334046869,5.36029375064504,0.00000000137578127648361,9.47173242757605
"15","HKY","relaxed_log_normal","yule",-6368.6771380521,4.29310385283781,0.432556792311798,7.04397617075739
"16","HKY","strict","birth_death",-6394.67999891613,5.83661093445778,2.2036577697856e-12,11.407277251842
"17","HKY","strict","coalescent_bayesian_skyline",-6392.01831925788,6.09108497234614,3.15570891863875e-11,6.63731714931039
"18","HKY","strict","coalescent_constant_population",-6382.19717568181,5.33457438591272,0.000000581253255476001,7.93127027375539
"19","HKY","strict","coalescent_exp_population",-6381.21103315917,5.1161922840117,0.00000155826621314777,9.58925048368037
"20","HKY","strict","yule",-6392.56431724473,5.98124863384783,1.8279866697997e-11,7.57598732099907
"21","JC69","relaxed_log_normal","birth_death",-6368.83238947361,4.353922247544,0.370355075118976,5.15741495310271
"22","JC69","relaxed_log_normal","coalescent_bayesian_skyline",-6382.68689499244,5.51059726347216,0.000000356191051022727,7.66701762449636
"23","JC69","relaxed_log_normal","coalescent_constant_population",-6373.07990766242,3.58055603784577,0.0052959586940276,10.509778791939
"24","JC69","relaxed_log_normal","coalescent_exp_population",-6372.55998240287,4.71596626535545,0.00890728319579473,6.99287851674977
"25","JC69","relaxed_log_normal","yule",-6372.54990885117,4.63617785456306,0.00899746463466809,6.97904290818629
"26","JC69","strict","birth_death",-6374.06038774771,5.1262740543163,0.00198667807301445,4.23466983674692
"27","JC69","strict","coalescent_bayesian_skyline",-6371.28251362077,4.84320456889497,0.0319553003045102,3.5040244992831
"28","JC69","strict","coalescent_constant_population",-6370.2521326631,4.27558900864918,0.0895430055176273,5.19918507632076
"29","JC69","strict","coalescent_exp_population",-6371.25203998575,4.19316642083951,0.032944083859732,4.37796522550748
"30","TN93","relaxed_log_normal","birth_death",-6377.22455975454,4.53553079778214,0.0000839353790700582,9.43423675717965
"31","TN93","relaxed_log_normal","coalescent_bayesian_skyline",-6373.29688060335,4.019715519643,0.00426299122003862,8.09388674016631
"32","TN93","relaxed_log_normal","coalescent_constant_population",-6385.21391582132,5.59432134037761,0.0000000284584866950581,6.15463271378427
"33","TN93","relaxed_log_normal","coalescent_exp_population",-6382.10132664172,4.5846902832385,0.000000639723209597995,8.96100208445605
"34","TN93","relaxed_log_normal","yule",-6383.41755103219,5.06870876751891,0.000000171539096289396,7.66902186824294
"35","TN93","strict","birth_death",-6379.50148164684,4.95440255311717,0.00000861173074312164,8.25288277352123
"36","TN93","strict","coalescent_bayesian_skyline",-6395.08149689021,6.28272032950888,1.47494489281615e-12,9.02570597082072
"37","TN93","strict","coalescent_constant_population",-6372.17938638619,4.01071514946864,0.0130327483719168,7.46226334671543
"38","TN93","strict","coalescent_exp_population",-6381.10392070355,4.37936871607395,0.00000173444288309012,10.8601065115055
"39","TN93","strict","yule",-6393.47055428455,5.65118030008363,7.38582951479733e-12,8.83409759848337
