Sample	posterior	ESS(posterior)	likelihood	prior
0	-8343.276159384386	N	-8332.8190217482	-10.45713763618635
1000	-6361.4479130479485	2.0	-6354.224283061553	-7.223629986395337
2000	-6357.646961022862	3.0	-6354.608600250038	-3.0383607728249142
3000	-6358.194045972096	4.0	-6354.179482600224	-4.01456337187204
4000	-6363.3728632274115	5.0	-6356.094064430138	-7.2787987972732235
5000	-6362.275448828553	6.0	-6356.800035222524	-5.4754136060289325
6000	-6359.085065135816	7.0	-6354.812653485326	-4.272411650489505
7000	-6357.25439007093	8.0	-6353.498484414677	-3.7559056562529247
8000	-6357.956101835158	9.0	-6355.581323663641	-2.3747781715166862
9000	-6355.407675334161	8.4	-6352.577297301035	-2.83037803312492
10000	-6358.0631811216745	7.7	-6355.9829850175665	-2.08019610410818
11000	-6357.965501821591	7.3	-6355.044813011515	-2.920688810076514
12000	-6359.660295643228	8.2	-6355.782850671703	-3.8774449715246027
13000	-6359.444165163597	9.0	-6356.708644836809	-2.7355203267883264
14000	-6360.692113962923	9.3	-6357.742603579043	-2.9495103838801766
15000	-6357.392098676717	11.1	-6353.993782876797	-3.398315799920284
16000	-6358.231846328248	11.9	-6355.063888197665	-3.167958130583564
17000	-6356.811847564476	11.5	-6353.480485413213	-3.3313621512638605
18000	-6355.56964550859	10.9	-6353.257193450996	-2.312452057594083
19000	-6357.575332529822	9.0	-6354.139660235082	-3.4356722947399785
20000	-6360.993501641712	11.6	-6357.593309226203	-3.4001924155090117
21000	-6358.384450668384	12.3	-6356.100598266161	-2.2838524022230287
22000	-6356.846713304879	14.0	-6353.96036341677	-2.886349888109553
23000	-6357.252885011697	14.1	-6354.257990508632	-2.994894503064305
24000	-6361.028892234483	17.3	-6357.339892002602	-3.689000231880378
25000	-6360.281947270712	17.6	-6356.7509444339985	-3.5310028367139323
26000	-6357.499846467038	19.9	-6353.88368492468	-3.6161615423576987
27000	-6358.011453718791	20.9	-6354.615354196979	-3.3960995218122223
28000	-6354.46825512067	20.0	-6352.442207288699	-2.026047831970496
29000	-6356.081741088365	17.0	-6351.906277459792	-4.175463628572345
30000	-6354.846258109878	14.7	-6351.777067159606	-3.0691909502716057
31000	-6354.557537948452	13.7	-6351.485897647635	-3.0716403008160413
32000	-6355.90623229814	13.0	-6354.207481782555	-1.698750515584953
33000	-6360.547319823952	15.1	-6357.092657745335	-3.454662078617814
34000	-6354.897090560605	16.3	-6352.309698418925	-2.587392141679432
35000	-6358.865405236396	16.9	-6354.849009249953	-4.016395986443344
36000	-6354.928824857195	17.1	-6351.0708112563425	-3.858013600852673
37000	-6356.2177812980635	17.4	-6352.798665401149	-3.4191158969142106
38000	-6354.335092458873	16.9	-6350.971296399928	-3.3637960589449123
39000	-6358.200694063633	17.5	-6353.402127992217	-4.798566071416046
40000	-6359.147975902002	18.5	-6355.544755587959	-3.6032203140428503
41000	-6357.359976386352	19.1	-6354.8284678246355	-2.5315085617169584
42000	-6360.816225246621	19.6	-6355.329070159361	-5.487155087259556
43000	-6358.67185899636	19.9	-6355.713717535182	-2.9581414611785557
44000	-6357.695795923579	20.6	-6354.574821513738	-3.120974409840559
45000	-6358.02368809003	21.1	-6354.9527657542785	-3.0709223357513133
46000	-6358.052882994182	21.6	-6354.2002339337005	-3.8526490604820816
47000	-6355.340356394551	22.6	-6352.345197813362	-2.9951585811896715
48000	-6356.471556067478	22.9	-6353.458462764445	-3.0130933030325213
49000	-6359.0711143538865	26.9	-6353.573391773974	-5.497722579911943
50000	-6357.103400616274	27.5	-6353.30868642276	-3.7947141935138875
51000	-6353.6436343726	29.9	-6350.875578253077	-2.7680561195232594
52000	-6358.232416861902	31.1	-6354.379988298978	-3.8524285629233974
