"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-8264.0011854744,5.86855075649936,1.53222151307098e-24,8.58959492439025
"2","GTR","relaxed_log_normal","yule",-8260.60438662825,6.83651189113046,4.57649034797397e-23,7.58044692269048
"3","GTR","strict","birth_death",-8257.35810098835,4.97441190978587,1.17591651782541e-21,6.17919562027289
"4","GTR","strict","yule",-8227.26966962094,6.13703925203138,0.0000000137282823528228,6.61913556812902
"5","HKY","relaxed_log_normal","birth_death",-8211.2115920862,3.10092944758096,0.129285752078924,11.1745464331603
"6","HKY","relaxed_log_normal","yule",-8209.34350145744,3.49524122685807,0.837244142668029,6.23064427373033
"7","HKY","strict","birth_death",-8231.59670570618,5.04067182251693,0.000000000181304385005418,8.85926564283119
"8","HKY","strict","yule",-8217.55201757784,4.80793984243186,0.00022800210794986,8.8208020437957
"9","JC69","relaxed_log_normal","birth_death",-8213.20826142144,3.9729022114783,0.0175552974212483,6.76793454465814
"10","JC69","relaxed_log_normal","yule",-8214.73289111695,3.68545132412836,0.0038218173524979,7.47758899293283
"11","JC69","strict","birth_death",-8216.21848388009,4.29344179551163,0.000865137602282667,4.14762618557595
"12","TN93","relaxed_log_normal","birth_death",-8213.67713718795,3.89941888904602,0.0109844428481346,7.23337106373132
"13","TN93","relaxed_log_normal","yule",-8258.04179293995,5.02449647613999,5.93543904028995e-22,4.85477011828192
"14","TN93","strict","birth_death",-8220.24739451981,4.46327471818468,0.0000153940016813803,6.07941778258857
"15","TN93","strict","yule",-8234.52837050455,6.16050957710715,9.66501346244552e-12,5.48193525115106
