"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-7275.26383902942,6.24126830762852,8.11958878380359e-11,10.3667603286164
"2","GTR","relaxed_log_normal","yule",-7288.83210139733,7.13482419849519,1.03971081040841e-16,5.95662817149181
"3","GTR","strict","birth_death",-7275.76210199364,4.98465347737551,4.93334149398663e-11,15.1934595031011
"4","GTR","strict","yule",-7268.62782061115,4.62787432407771,0.0000000618757129213626,9.30291083702715
"5","HKY","relaxed_log_normal","birth_death",-7268.50841112039,4.97183363202159,0.0000000697234869864483,9.08611217909126
"6","HKY","relaxed_log_normal","yule",-7255.73981428761,3.10347559901873,0.0244742980658756,9.43071942723528
"7","HKY","strict","birth_death",-7261.6879494225,4.42333030961706,0.0000638951623824292,4.48487333461616
"8","HKY","strict","yule",-7270.61065140747,5.42573035224394,0.00000000851898282068476,5.69437201376209
"9","JC69","relaxed_log_normal","birth_death",-7258.90994923129,4.62546440644702,0.00102786986102012,6.48897136703878
"10","JC69","relaxed_log_normal","yule",-7252.14819578141,3.49372055213136,0.888240033587387,5.46864674682935
"11","JC69","strict","birth_death",-7254.49422131109,4.08565437377764,0.0850480579937826,6.62707475446445
"12","TN93","relaxed_log_normal","birth_death",-7258.84957948934,4.38236824756467,0.00109183340551165,4.04724862574056
"13","TN93","relaxed_log_normal","yule",-7288.43744740534,7.13889661010745,1.54279637781871e-16,12.5793050039979
"14","TN93","strict","birth_death",-7265.90713448304,5.73454746651465,0.000000939937957947456,4.00323216571894
"15","TN93","strict","yule",-7261.8761899657,5.2820404418846,0.0000529317373703529,6.22696075149791
