#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_twin" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_twin" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_twin" name="distribution" x="@birthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment_twin" name="distribution">
#            <parameter id="ucldStdev.c:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment_twin" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment_twin" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment_twin">
#                <LogNormal S="@ucldStdev.c:alignment_twin" id="LogNormalDistributionModel.c:alignment_twin" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment_twin" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	YuleModel	birthRate
0	-8838.266977056519	-8830.792922732464	-7.474054324055428	-8830.792922732464	3.2952246947070507	0.1	0.9251747050095624	0.01386281477704885	0.11629909924836358	-8.29341846917623	1.0
1000	-7244.9832066496865	-7240.664235633105	-4.318971016582025	-7240.664235633105	1.1647878945630938	0.25661405356779354	0.9010869421848298	0.04602922218831637	0.2369225913600955	-4.294361017978462	1.3319351526025542
2000	-7241.59672969731	-7237.990287552463	-3.606442144847097	-7237.990287552463	0.9259589800838703	0.14844454179557565	1.041522200051684	0.01959626566105405	0.13549592866876772	-4.117077920635087	2.14456903856046
3000	-7239.515368732942	-7237.239499994876	-2.2758687380662264	-7237.239499994876	0.9622332944052214	0.053454971592729314	1.004008489120207	0.0022430033742416727	0.04684657118931917	-3.5054729925332904	1.4877816865977134
4000	-7243.55788812065	-7239.825828476181	-3.732059644468956	-7239.825828476181	0.948846607831586	0.13045370524967473	0.9633349782704903	0.009828404998745592	0.10031625089947671	-4.349284648532265	0.707684814625654
5000	-7240.941535571976	-7238.07439650359	-2.867139068385921	-7238.07439650359	0.9618166861076107	0.1316626688602673	0.9844225007019316	0.01534909779439025	0.12530126487498525	-3.476951366622239	1.4090383796658266
6000	-7241.834590915058	-7238.686796667439	-3.147794247618128	-7238.686796667439	0.9216724263762349	0.16244424949138153	1.0462217760824055	0.01699905834289482	0.12581691613483784	-3.580279150291452	1.0083518160692309
7000	-7246.936858244363	-7243.982917514306	-2.953940730057454	-7243.982917514306	1.153699274218472	0.03222348840297046	0.9815883931251881	0.0016283914951449375	0.040550154592388456	-4.472168037724793	1.6698016279531225
8000	-7240.488798092758	-7237.276492334197	-3.212305758560284	-7237.276492334197	0.9014793054368181	0.09274550768132664	1.009553754598695	0.0074869451917461355	0.08458453328984078	-4.085338841730425	2.3986080862881343
9000	-7242.113826930132	-7239.634013929803	-2.479813000329302	-7239.634013929803	0.9165936204795172	0.07694022508055474	1.0028391562094345	0.0023160940394731083	0.04840791094788792	-3.4802487387578873	1.3386940669143712
10000	-7240.618290683884	-7237.705706958738	-2.9125837251462405	-7237.705706958738	0.9684313265459661	0.05553416669934993	0.9663374510764561	0.0012629572607475948	0.03680168678594459	-4.1191753235140265	0.8137857286864537
11000	-7243.784417880654	-7238.946811633204	-4.837606247449544	-7238.946811633204	0.9490418972009255	0.00680597109602601	0.9976936510201907	1.4280530931790756E-5	0.003788118492031929	-7.138262782565042	0.30131101449012204
12000	-7243.0699448801715	-7240.299902930479	-2.770041949692253	-7240.299902930479	0.8910950296407288	0.1623089640936779	1.0214660646860811	0.020163406397583752	0.13862155882794466	-3.203264681401995	1.4464579380466902
13000	-7243.186085540395	-7238.624655103573	-4.561430436821958	-7238.624655103573	0.9149426422311967	0.04530612567610747	0.9641350076556168	0.002300373110083032	0.048885168011767954	-5.888521296958314	3.213770420902141
14000	-7241.665491827537	-7239.449285729348	-2.2162060981895353	-7239.449285729348	0.9119538699584396	0.05410716109808553	0.9911448822046565	0.002958234080482713	0.05406633293237342	-3.4385193794601046	1.4745540985023597
15000	-7239.715201387582	-7237.482068196702	-2.2331331908796104	-7237.482068196702	0.9323311480917859	0.013384233171039506	0.9997889278563465	1.2168369515101766E-4	0.011024507344073235	-4.205206678912545	2.2152006722483253
16000	-7245.182473205247	-7242.41535057163	-2.7671226336171593	-7242.41535057163	0.959225602332636	0.015078454301178462	0.9959213033133136	1.0822435407395887E-4	0.010472295247826	-4.67988499344572	2.5005522265780895
17000	-7242.704822360542	-7239.593739059727	-3.111083300814417	-7239.593739059727	0.9605283701988504	0.11791404325864914	1.0341384620661465	0.011043500486193453	0.10363689320914951	-3.8076724169541123	1.7885708364256776
18000	-7244.116701958931	-7239.903776923185	-4.21292503574612	-7239.903776923185	1.1090159795409653	0.2816082185510589	0.9004592049156114	0.10845886735923595	0.3447567559931796	-4.0800769243558035	1.3378632467264635
19000	-7242.455133909544	-7239.195398690445	-3.2597352191000755	-7239.195398690445	0.8234955010427765	0.26339989590324275	1.136770372945208	0.08649168331224727	0.28816468956781466	-3.205340063262389	1.1317944607173267
20000	-7241.6073415120145	-7239.160792466114	-2.446549045900377	-7239.160792466114	0.84945906251514	0.1146359902698828	1.0151060611510443	0.013933240037650538	0.11148851243788559	-3.1647022659244186	1.1849140403282816
21000	-7242.0380904572585	-7238.758023444518	-3.2800670127410356	-7238.758023444518	0.9002292349493716	0.07930139785627692	1.0317999775531645	0.002960474869994743	0.05293596491918918	-4.260403572049462	2.3731745589364293
22000	-7240.320507140543	-7237.700494558739	-2.62001258180411	-7237.700494558739	0.9086799356223886	0.09387549076442939	1.0467274326293867	0.01019659138379914	0.09972964412708923	-3.484511342218193	1.2958004904545168
23000	-7239.808461439046	-7238.3601275492965	-1.4483338897497373	-7238.3601275492965	0.9100674635201234	0.004068741847775302	1.0004699975330285	7.183192886002596E-6	0.0026819162157650884	-3.99301820204625	0.8243835330548275
24000	-7239.218233482312	-7237.6208356557945	-1.5973978265173205	-7237.6208356557945	0.9255109338968296	0.017098711965287165	1.0060001200251893	3.893407138076932E-4	0.019702271872882354	-3.44698118576828	1.4865429004633162
25000	-7243.578741731706	-7240.882146972812	-2.69659475889416	-7240.882146972812	0.9343314522876754	0.016787142461468667	0.9987818577534272	5.779102850318005E-4	0.024086026518326347	-4.555460656349134	2.5612963283950196
26000	-7241.710477450402	-7240.414034161858	-1.296443288544456	-7240.414034161858	0.9021356128929741	0.01063907607948935	1.0000481191840986	1.821965886754481E-4	0.013466671019596617	-3.3813868711374027	1.441458455205566
27000	-7244.6481152635715	-7242.754470851949	-1.8936444116229412	-7242.754470851949	1.0456663842345202	0.009260908517114159	1.0000639459097025	1.2825879794890283E-4	0.011300103148252735	-4.0460686852343555	1.6824497620709058
28000	-7242.1839088886645	-7240.137419947227	-2.0464889414378744	-7240.137419947227	0.9429727143768879	0.044938169444935616	1.004435762298688	0.0018564291861929661	0.042912487607098884	-3.37829772095996	1.2659595230789564
29000	-7240.427100004515	-7238.882047905273	-1.545052099242028	-7238.882047905273	0.9551254654818422	0.009831459290164215	0.9956851343762007	5.047955483196188E-5	0.007139110113072445	-3.668457278056151	1.056459872341364
30000	-7240.495960707031	-7237.562387741298	-2.933572965733503	-7237.562387741298	0.9329541159387832	0.014591477003651519	0.997533015876942	4.337484700190472E-5	0.006604350016870027	-4.8627250631249925	0.5759970971574496
31000	-7243.015788184677	-7240.765180944141	-2.250607240535852	-7240.765180944141	1.0219047477832868	0.026685356724443585	0.9747547337888435	0.0015945462905890598	0.040138702421271974	-3.870158608319066	1.0133522954970324
32000	-7240.661563863775	-7237.436986973226	-3.2245768905487773	-7237.436986973226	0.9912660154689396	0.12934161254897558	0.960477920490488	0.01992331288722986	0.14448683969914783	-3.8486555404995793	1.0584262950464673
33000	-7247.742978575943	-7243.886168468164	-3.856810107778647	-7243.886168468164	1.0710213627566763	0.02701757243591567	1.012797789740561	9.461179882004352E-4	0.030622130026373057	-5.469795270705625	2.6735691595562043
34000	-7245.56709542526	-7242.739519298864	-2.8275761263956114	-7242.739519298864	1.0309288496095788	0.08127828706096202	0.9931553839279931	0.004894544931121727	0.06989527759623114	-3.7913997282775185	1.289250611994957
35000	-7242.275095402767	-7239.778164667612	-2.4969307351548626	-7239.778164667612	0.8775896787863177	0.08135746044061104	0.9903127777840859	0.005635723919189547	0.07577500039637484	-3.460098764125086	1.0978450007654215
36000	-7239.67922043196	-7237.311766834686	-2.3674535972744133	-7237.311766834686	0.9170968737173736	0.020698724422192352	0.9987778799833137	4.2641225006177807E-4	0.020778119226431035	-4.1196422328222235	2.2515667794204712
37000	-7240.305949761419	-7238.953583473087	-1.3523662883320262	-7238.953583473087	0.9868195708664482	0.0074404192745848785	1.000759332897399	4.649833578470089E-5	0.0068190148882682315	-3.610327517516428	1.422606106081655
38000	-7240.010189672496	-7238.795285082719	-1.2149045897775368	-7238.795285082719	0.9063524973200998	0.006819784579907462	0.9989273308656584	3.664157248942414E-5	0.006065790252789204	-3.5145914678734473	1.9417233606522715
39000	-7240.586799484045	-7239.386619402996	-1.2001800810488739	-7239.386619402996	0.9977590966039283	0.004406413242545492	0.9995225152819669	1.3239881525853344E-5	0.0036402488759528302	-3.7072737971808283	1.0781046476255716
40000	-7242.17639848292	-7239.90530853742	-2.2710899455007163	-7239.90530853742	0.8715215415979753	0.008126908368073883	1.0007594552978962	8.964095823486345E-5	0.009450219864632516	-4.486621758245037	2.6919199876524447
41000	-7241.946439621637	-7240.63125233909	-1.3151872825474618	-7240.63125233909	0.871328700984177	0.013974769942511086	0.9984180437066492	7.432642774210716E-5	0.00861015532030755	-3.2658361485696656	1.2801625833995063
42000	-7238.837046910061	-7238.177322293749	-0.659724616311804	-7238.177322293749	0.9100583611391312	0.0017717563466824876	0.9998803246648481	1.9376394825317577E-6	0.001392463459902339	-3.5931828411093667	1.0259273761852412
43000	-7240.350788974388	-7238.466614266525	-1.8841747078628281	-7238.466614266525	0.9811073032446611	0.011233667280716706	1.001472416052979	9.753096520768294E-5	0.009876238742763102	-3.9425240585042074	1.8041124967981943
44000	-7240.604348070238	-7238.315953674883	-2.2883943953552945	-7238.315953674883	0.9715338399241853	0.019934231326670247	0.9910088454153508	5.13558628083905E-4	0.02268917953908446	-4.0599113805952465	2.0603899583266148
45000	-7243.613720459777	-7240.679670229836	-2.934050229941183	-7240.679670229836	1.0253890181608074	0.06117382284740714	1.0162901358290846	0.0010825296606807161	0.032265440584441814	-4.081344153527999	1.8365792141665462
46000	-7240.992813681349	-7238.5073725250495	-2.485441156298826	-7238.5073725250495	0.9332955654739888	0.08681616725914418	1.0326746541664718	0.005516052384586714	0.07178502412681502	-3.4044171091371833	1.303635138939644
47000	-7241.484699950045	-7237.7825342798615	-3.702165670183986	-7237.7825342798615	0.9251681158707675	0.09848297058226252	1.0181508218538076	0.010744811880171422	0.10371022843934095	-4.532540059507184	2.408538777369108
48000	-7243.309187072414	-7241.174162299989	-2.1350247724251514	-7241.174162299989	0.8978806765284273	0.007851384166049753	1.0035697790737435	6.937837035161945E-5	0.008307546673433839	-4.367157575313286	2.487924188185768
49000	-7241.0536890403655	-7240.5282166835395	-0.5254723568260515	-7240.5282166835395	0.8975334494048438	0.0013196284125401463	1.000219500355878	8.978408731521908E-7	9.470237715410401E-4	-3.595758049770221	1.9571148062874997
50000	-7242.319489328363	-7240.314551413952	-2.0049379144097825	-7240.314551413952	0.8692158793408704	0.008888047553574576	0.9972420039171026	1.2449600452312833E-4	0.011151138498188606	-4.17725854380382	0.703126904525884
51000	-7239.517366214331	-7238.019262477059	-1.4981037372720376	-7238.019262477059	0.9069203525204499	0.006914927127438706	1.0047559432343167	6.0161694937944005E-5	0.0077479099726194345	-3.791162854800798	1.992197731771736
52000	-7240.539650976824	-7238.263413321476	-2.276237655347822	-7238.263413321476	0.9390042868888142	0.017598840666530464	0.9996366536764714	2.5302275971103013E-4	0.015912921764193073	-4.111238152223063	2.0797411589322947
53000	-7240.600297014209	-7238.109198428065	-2.4910985861446227	-7238.109198428065	0.9322452681939417	0.06066311724762276	0.9684985449698149	0.0032065511322655915	0.057685880798472075	-3.643589538256281	1.7162293000921984
54000	-7244.979711169292	-7241.68898083319	-3.2907303361023583	-7241.68898083319	0.965388385161602	0.05870908072121983	1.0065794241698114	0.0037701783222006974	0.061202398200952586	-4.463412082884815	2.398686371894099
55000	-7243.309238949263	-7240.657311929472	-2.6519270197916187	-7240.657311929472	1.0173201525479965	0.05200215259634387	1.0084920008868372	8.138121679719479E-4	0.028484084749842438	-3.898021568309692	0.9621782702842968
56000	-7239.75779103062	-7237.625196353355	-2.1325946772652364	-7237.625196353355	0.9586966547949396	0.024961155207599808	0.9802817925543349	2.8637098507487956E-4	0.017225739807434273	-3.787412871458138	1.8145921921661545
57000	-7242.472876919327	-7239.088902556996	-3.3839743623308225	-7239.088902556996	1.0230079989161207	0.0394015090147992	0.9940186035308832	0.0011289683169437225	0.03359645621961484	-4.790815777794313	2.2558360927452785
58000	-7239.400414136462	-7237.91568361418	-1.484730522281568	-7237.91568361418	0.9777062177077183	0.0027262324591166513	1.0012359572954916	6.348771694687791E-6	0.0025182848877258472	-4.217280423294784	2.0934102177316634
59000	-7241.022219923173	-7239.730745346089	-1.2914745770838207	-7239.730745346089	0.9981976108910078	0.0029833301514376456	0.9995684813316399	6.0126721922831224E-6	0.0024524219456084446	-3.9818602200234405	1.6690098095402552
60000	-7243.754277958747	-7242.351311536467	-1.4029664222799139	-7242.351311536467	0.8816996583549842	0.012281044769483537	1.0031635322658599	1.0214464941548953E-4	0.010075582564938464	-3.417532380491226	1.952061958711344
61000	-7243.359907193183	-7239.757140856786	-3.602766336397548	-7239.757140856786	0.9732106458093917	0.08077213816151962	0.9837947404555674	0.008107341631560436	0.09015437900353872	-4.570791321836403	2.248991245674111
62000	-7241.834495830595	-7240.641223714956	-1.1932721156394512	-7240.641223714956	0.8981448674676873	0.008938651840709615	0.998489819788871	1.1681105496305747E-4	0.010817109861839362	-3.362846375233231	1.140145552052061
63000	-7242.206426302184	-7240.28462233306	-1.9218039691237105	-7240.28462233306	0.928693342747297	0.01702006996770861	1.0070789590068783	1.901071110900478E-4	0.013769985977786206	-3.773715650705883	1.7752631069013622
64000	-7241.797090011531	-7240.457805231695	-1.3392847798357332	-7240.457805231695	0.8788587799433297	0.016607740056648473	0.9921169230418705	2.1652104249735338E-4	0.014846867535273343	-3.203567165766957	1.497547385935128
65000	-7242.4224189242195	-7238.632183550181	-3.790235374038009	-7238.632183550181	0.9312996534935419	0.10904690293490893	1.017712516792713	0.017542232628169053	0.13342153658846873	-4.546036045973092	2.4704837708359455
66000	-7241.466488752834	-7238.093340855563	-3.3731478972712803	-7238.093340855563	0.9675923163395647	0.043646479447977664	0.9797484260910213	3.7958761913914015E-4	0.019937265895944613	-4.721766473134436	2.3771044214986854
67000	-7245.136791391325	-7243.476486254283	-1.6603051370407935	-7243.476486254283	0.9110685708376722	0.007004611629565143	1.0040262964788311	6.349035063396804E-5	0.007942036815736854	-3.947196559955197	0.8157171765263401
68000	-7238.185089147073	-7237.511521304363	-0.6735678427106793	-7237.511521304363	0.8930697555514939	0.0022252221922788654	1.0025169718466367	4.377282965591529E-6	0.0020881055152726325	-3.5009202206558756	1.7613301912880643
69000	-7242.623039569623	-7239.516626273739	-3.1064132958836206	-7239.516626273739	0.9916074981159362	0.08084122926606147	1.0058651818468853	0.008864612430270584	0.09350054497818525	-4.073863717253557	2.0607394065826385
70000	-7241.604190546889	-7238.770865482887	-2.833325064002813	-7238.770865482887	0.9665814932341867	0.0797563322873463	0.997741980614349	0.005380096760594127	0.07396331338227605	-3.8098367187038953	1.007593284192118
71000	-7240.393612111644	-7238.180929680048	-2.212682431595182	-7238.180929680048	0.8841697385967604	0.06115402391892472	0.9892822350810251	0.003438353024390629	0.06048232389774516	-3.3601772311437097	1.3049929658744293
72000	-7241.778062584007	-7240.281911075848	-1.496151508158873	-7240.281911075848	0.9830606685088471	0.0074878041828600785	0.9977230143678215	3.4159336279129206E-5	0.005849444364680461	-3.7510658633761373	1.4649371803138727
73000	-7241.987459022002	-7238.690222297657	-3.297236724345693	-7238.690222297657	0.9548138754510529	0.07436687743494932	0.9724142871507487	0.0049024667107398475	0.0717698838691255	-4.320072707011431	2.3220442097560334
74000	-7242.244766942569	-7239.470171404651	-2.7745955379177776	-7239.470171404651	0.9392903948524627	0.09449982228092943	0.9801320990062478	0.009719954151762335	0.10098332856998883	-3.634407679890799	1.2978515493257141
75000	-7238.979755821568	-7237.193679257362	-1.7860765642053253	-7237.193679257362	0.9490884085446039	0.017105544889039585	0.9946379765630722	3.3936990431899887E-4	0.018402724924222735	-3.635458084951585	1.700909004597187
76000	-7244.440192843429	-7241.214681060944	-3.225511782485082	-7241.214681060944	1.0596419293794912	0.06098357231474871	0.9995663764448464	0.0030184399440693647	0.05538254515207076	-4.37473794924485	2.001099443319644
77000	-7244.982735110491	-7242.246589798016	-2.7361453124747954	-7242.246589798016	0.9945829807536128	0.08695192191676203	0.980841161223548	0.011727818380659493	0.10975089760375459	-3.6540464272337427	1.0463659302107788
78000	-7240.547642147496	-7237.855190771258	-2.6924513762374813	-7237.855190771258	0.8904143201890553	0.04233137549554548	1.017241677027685	0.0012230643645195856	0.034604966977415906	-4.058599046810656	2.417442796750933
79000	-7240.129668815173	-7236.672855276265	-3.456813538908373	-7236.672855276265	0.9737020668217239	0.054058887617675445	0.9778142865048561	0.0025280079522066626	0.05155666063960756	-4.679664167959896	2.3457693092901337
80000	-7238.010008025604	-7237.2462530473895	-0.7637549782143984	-7237.2462530473895	0.9064740424366867	0.003045248265457593	0.9979181190469778	5.247778007313068E-6	0.0022948641844442856	-3.444520836150451	1.6579176962901894
81000	-7243.41900179807	-7242.7504343018745	-0.6685674961953523	-7242.7504343018745	1.0242522229467719	8.528594435272348E-4	0.9997336533463766	6.891170595810337E-7	8.301495197429596E-4	-3.941044950745852	1.5272206640031014
82000	-7241.027110765035	-7238.943948828752	-2.0831619362835903	-7238.943948828752	0.8754902908095714	0.0013177049058815408	0.99926381010735	1.6331789854418598E-6	0.001278265863818933	-5.154124240191913	3.0570046800663464
83000	-7240.309186814063	-7239.128882615632	-1.1803041984303762	-7239.128882615632	0.9248598235135256	0.003832793512935528	1.0010722929163227	1.7779267103472783E-5	0.004214447902002727	-3.7531105924930976	0.9255722348238569
84000	-7240.394172407344	-7241.203372601907	0.8092001945630471	-7241.203372601907	0.9996079416167358	8.243893693501858E-5	1.00002140895042	5.247124233631609E-9	7.243578828533078E-5	-3.5410361816950635	1.3460277965487464
85000	-7236.17669742598	-7239.485347146814	3.3086497208338033	-7239.485347146814	0.9321698216625538	3.539737934463471E-7	0.9999998925303245	1.1227458950033223E-13	3.3507405431245874E-7	-3.551253349187083	1.4200836379613007
86000	-7242.46482144814	-7243.777492986035	1.3126715378952563	-7243.777492986035	0.8940560661284409	2.9760437624279987E-5	0.9999962145216968	1.0873754667879738E-9	3.297548652657961E-5	-3.506794182618796	1.9523010598068262
87000	-7238.791429947447	-7239.003968820066	0.2125388726186319	-7239.003968820066	0.9385326600940367	1.2023418885425363E-4	1.0000381718724234	1.4698616990979486E-8	1.2123921203921007E-4	-3.963851149114059	2.0174640834428192
88000	-7238.037099038746	-7237.39260173912	-0.6444972996263258	-7237.39260173912	0.9314336017014817	0.002163855497463048	1.0013294971103806	3.7740262275616122E-6	0.0019417118292865128	-3.4848855385605	1.1987601604515181
89000	-7243.879552814849	-7240.433609541886	-3.4459432729634054	-7240.433609541886	0.9954336502525067	0.16642318940337866	0.9218791605812748	0.01985624964241555	0.15584414807370692	-3.8568681485260257	1.300667929275072
90000	-7249.386014499268	-7242.435366933245	-6.950647566023007	-7242.435366933245	0.9503274786050921	0.40203852166671894	0.9074742919045355	0.03329287824025473	0.20565533368023878	-6.3385376115042895	3.140827472669039
91000	-7243.138471017064	-7241.15116036577	-1.987310651294486	-7241.15116036577	0.9077504282761808	0.04538551335954414	0.9564553282565521	0.0012890290697066854	0.03680305091176781	-3.3133876056784626	1.34826264242817
92000	-7242.564129630682	-7240.952431195012	-1.6116984356702395	-7240.952431195012	0.8719578813540075	0.028119955244857307	1.000810844215191	0.0011379087246472536	0.03342412775553844	-3.203384711836403	1.2036271954805977
93000	-7242.346844477007	-7239.822619509263	-2.5242249677441766	-7239.822619509263	0.9072339693575994	0.06829464710759092	0.9680173737753602	0.002752150193056825	0.05401804692960715	-3.6021775334120663	1.1091659472922393
94000	-7244.287560219935	-7242.645144608477	-1.6424156114582276	-7242.645144608477	0.9137513669681689	0.017747351680133576	1.0086415868755125	3.771652351676538E-4	0.01932879065449814	-3.473158366429705	1.8244125311366572
95000	-7240.657603177608	-7239.69618111849	-0.9614220591178082	-7239.69618111849	1.0144998770815474	6.134782408678934E-4	0.9999576668902912	2.1391154756557267E-7	4.624839041388342E-4	-4.386205091066554	2.110017627331855
96000	-7239.881670685363	-7238.888448237798	-0.9932224475649498	-7238.888448237798	0.9109926672790397	8.824070468002863E-5	0.9999729847876496	3.5581576209274897E-9	5.96504738936631E-5	-5.312131597801779	2.905255843783721
97000	-7240.359907502532	-7239.856526280217	-0.5033812223151739	-7239.856526280217	0.9544075860425263	0.001448383078163433	1.0000768662532595	1.2685102747687311E-6	0.001126298047559858	-3.530467626629683	1.5028769769926174
98000	-7243.721924429516	-7238.252900656337	-5.469023773178012	-7238.252900656337	0.9035271002977991	0.05686495233410833	1.02948955528812	0.004208906750968337	0.06362543229543735	-6.6612281091488725	3.7706108753894108
99000	-7239.550986437736	-7238.325975551684	-1.225010886053008	-7238.325975551684	0.9901218625022487	0.001307857488400979	0.9996883870985702	1.570625514512985E-6	0.0012533577407754818	-4.299452538060686	0.7413595335994456
100000	-7240.298903043334	-7238.154662931334	-2.1442401119996166	-7238.154662931334	0.9623403755381594	0.006586749002976088	0.9990416720728594	3.922307176782552E-5	0.006276320757842612	-4.4605443689748965	0.6872455571081473
101000	-7241.200482129308	-7238.419049883172	-2.7814322461350756	-7238.419049883172	0.9528834756580776	0.08710726107110435	0.9651010364768275	0.006641256680294706	0.08236283114214812	-3.698104839041977	1.1926520537272092
102000	-7242.542102931158	-7239.987254041999	-2.554848889158892	-7239.987254041999	0.8239978052564264	0.07104338673902279	1.0275902562861243	0.007620707361069828	0.08643476662713745	-3.6074368181682734	2.3190058657036903
103000	-7240.003578082356	-7237.248971321162	-2.7546067611950105	-7237.248971321162	0.9042188366252804	0.14061136009650269	1.0141781714921057	0.019848348978651724	0.13605954426105943	-3.3107126655180927	1.4338047918147845
104000	-7242.626458787663	-7239.53137035599	-3.0950884316738185	-7239.53137035599	0.9011580406688113	0.13970844728022785	1.0435418258921658	0.02310056990764788	0.1501702977026995	-3.656524517011327	2.0251072110062505
105000	-7244.021500221086	-7241.243904911682	-2.777595309404357	-7241.243904911682	0.942613464975179	0.12679969340136008	1.03194255556459	0.01015820970387908	0.10070277599709225	-3.4174681618786433	1.2965701165897268
106000	-7242.4550154289955	-7238.583000559253	-3.872014869741653	-7238.583000559253	1.0092959412051064	0.22022317784752593	0.8929027643130604	0.03303559205356907	0.19297049359741147	-4.013103662561385	1.0208875048794648
107000	-7244.795551593366	-7240.746712830056	-4.048838763309964	-7240.746712830056	1.0609074526028681	0.19135975126802612	0.9134430975036152	0.036948471093878464	0.20876256597007511	-4.330185944664146	1.6111004195364274
108000	-7242.296434275519	-7239.2195826964335	-3.076851579085215	-7239.2195826964335	0.9197960203946884	0.0943550625409794	1.0226966842520693	0.0030349159104824572	0.054211849938353956	-3.937748577869972	2.228638157646165
