"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-8211.92611425302,4.23999017799017,1.98630782973443e-18,14.3650828921832
"2","GTR","relaxed_log_normal","yule",-8191.25265331531,5.15660856901565,0.00000000188980311982644,7.93809369350343
"3","GTR","strict","birth_death",-8217.52410684406,3.67098063449261,7.35985507328285e-21,10.763919072475
"4","GTR","strict","yule",-8188.67190630363,5.61289077514443,0.0000000249586302931645,5.75869424709169
"5","HKY","relaxed_log_normal","birth_death",-8185.78056713654,5.3829345430282,0.000000449690169317717,7.2425102248939
"6","HKY","relaxed_log_normal","yule",-8180.6814525391,4.28035918479019,0.0000736937617261934,10.3251743363494
"7","HKY","strict","birth_death",-8179.0262282946,4.06353959991372,0.000385731833424113,6.24349212612293
"8","HKY","strict","yule",-8184.86069993261,4.86789620720853,0.00000112825338275816,9.93255266829148
"9","JC69","relaxed_log_normal","birth_death",-8171.27481551056,3.16269631258038,0.896770432329977,7.78188898339461
"10","JC69","relaxed_log_normal","yule",-8174.3235107226,3.64285925918867,0.042525533721994,10.7844478336316
"11","JC69","strict","birth_death",-8183.37792124916,5.16250954735619,0.00000497014712062267,4.98662737802312
"12","TN93","relaxed_log_normal","birth_death",-8214.7771701755,4.30385926522246,1.14775369558331e-19,9.95079603907051
"13","TN93","relaxed_log_normal","yule",-8173.97867800318,3.7106010669442,0.0600355813167828,8.72332379596067
"14","TN93","strict","birth_death",-8186.66729707226,5.06767921181845,0.000000185272719176682,7.44239239198706
"15","TN93","strict","yule",-8179.67178295257,4.56637221238503,0.000202266824270774,7.74870975402253
