Sample	posterior	ESS(posterior)	likelihood	prior
0	-9051.228797899112	N	-9049.915049987223	-1.3137479118879138
1000	-6703.32050456691	2.0	-6697.536890871847	-5.783613695062721
2000	-6697.583602902194	3.0	-6694.297455453227	-3.2861474489675944
3000	-6702.963550868622	4.0	-6698.319065615331	-4.644485253291516
4000	-6701.241556944997	5.0	-6697.6445554714055	-3.5970014735908453
5000	-6702.276046958529	6.0	-6697.442363372621	-4.833683585908016
6000	-6700.133248665007	7.0	-6696.3106612158535	-3.8225874491538434
7000	-6700.004292398466	8.0	-6696.473013395203	-3.5312790032621715
8000	-6702.4156228348365	9.0	-6697.401227630814	-5.0143952040228
9000	-6702.683826647203	9.0	-6699.449936443712	-3.2338902034903843
10000	-6701.437457200287	10.0	-6697.202640127259	-4.234817073027913
11000	-6699.462173279326	11.0	-6696.03933165369	-3.422841625635756
12000	-6702.55901589491	12.0	-6699.573662163207	-2.9853537317034857
13000	-6697.977471551041	13.0	-6694.891613455403	-3.0858580956387263
14000	-6697.572084936231	14.0	-6694.447262634036	-3.1248223021945547
15000	-6700.231027759187	15.0	-6696.463198523335	-3.767829235851855
16000	-6700.097323901884	16.0	-6696.562792728421	-3.5345311734630833
17000	-6701.595581226005	17.0	-6698.88840461785	-2.707176608155666
18000	-6699.963474173962	18.0	-6696.59732583077	-3.3661483431914294
19000	-6697.36062516573	18.0	-6694.110065049354	-3.250560116376798
20000	-6699.870644151735	19.0	-6695.837216164349	-4.033427987385968
21000	-6698.1200189082565	15.7	-6694.930843157443	-3.18917575081388
22000	-6700.334761177839	16.6	-6697.018127253796	-3.3166339240436162
23000	-6700.814062951322	17.9	-6697.158045981336	-3.656016969985714
24000	-6698.544029047411	19.3	-6695.834672604485	-2.7093564429259027
25000	-6700.340159468361	20.2	-6697.1191706368945	-3.22098883146654
26000	-6699.976677583701	20.9	-6696.602269342861	-3.3744082408397493
27000	-6698.855993096033	21.6	-6695.486579028259	-3.3694140677735644
28000	-6701.685618995538	24.0	-6698.645726320526	-3.0398926750121853
29000	-6699.909089661691	8.2	-6696.572065467797	-3.3370241938940097
30000	-6698.603311327749	8.7	-6695.436568340765	-3.166742986983599
31000	-6700.463961512798	9.2	-6697.47021229376	-2.99374921903834
32000	-6700.800695205249	9.7	-6697.803499050097	-2.997196155151487
33000	-6699.205311574768	10.2	-6695.682956008057	-3.5223555667108197
34000	-6699.651555929401	10.5	-6696.176033426486	-3.4755225029149597
35000	-6699.068124335772	10.8	-6696.163729556618	-2.904394779153945
36000	-6699.122721880972	11.2	-6695.87193437608	-3.250787504891564
37000	-6700.975999118989	12.0	-6697.817100827037	-3.1588982919519526
38000	-6701.891415772006	13.3	-6698.7910517894525	-3.100363982553733
39000	-6698.83416114639	36.0	-6695.1069545479695	-3.727206598420473
40000	-6699.331081453234	37.0	-6696.102636468592	-3.2284449846419356
41000	-6699.722223434311	38.0	-6697.017531290384	-2.7046921439270637
42000	-6699.339650653387	39.0	-6695.932432685335	-3.4072179680528416
43000	-6699.666998924074	40.0	-6696.738893810999	-2.928105113074679
44000	-6698.517537469952	21.0	-6695.470992491684	-3.046544978267857
45000	-6701.159268625883	42.0	-6697.626674923415	-3.5325937024680067
46000	-6699.025595379252	43.0	-6695.369769125858	-3.6558262533945705
47000	-6700.540923224669	44.0	-6696.984941707088	-3.5559815175807583
48000	-6699.513294776706	24.0	-6696.499885816273	-3.0134089604337317
49000	-6698.0042458434	45.0	-6694.665964179881	-3.3382816635196244
50000	-6698.206788417834	28.1	-6695.053648029242	-3.15314038859236
51000	-6699.687116372262	28.3	-6696.772259561027	-2.914856811234838
52000	-6698.151411493032	26.5	-6694.77659066249	-3.374820830542367
53000	-6697.433452703276	24.7	-6694.249759679987	-3.18369302328913
54000	-6699.090518661719	23.7	-6695.252565341613	-3.8379533201060685
55000	-6698.134608973158	21.6	-6694.79724138298	-3.337367590177714
56000	-6700.72076362123	24.4	-6697.197785493038	-3.522978128191374
57000	-6697.938782631382	21.7	-6694.711017223591	-3.227765407791856
58000	-6701.693285612131	26.4	-6698.908873455628	-2.7844121565031745
59000	-6700.242416866681	35.2	-6696.788237411775	-3.4541794549060034
60000	-6699.5530060225765	35.5	-6696.613009765994	-2.9399962565820266
61000	-6699.616706753144	35.9	-6696.211422468559	-3.4052842845851004
62000	-6698.999939690467	44.8	-6695.893696000294	-3.1062436901726103
63000	-6701.819952466744	38.1	-6698.329665305325	-3.4902871614190945
64000	-6698.948912199303	40.4	-6695.819258936644	-3.129653262659743
65000	-6700.446302523205	40.5	-6695.141813841905	-5.304488681300592
66000	-6700.761192200612	39.1	-6697.295321502415	-3.465870698196731
67000	-6701.051061144902	38.0	-6696.9131185205815	-4.137942624320585
68000	-6699.908744262	38.5	-6696.872923673006	-3.035820588993893
69000	-6701.045947249163	37.3	-6698.184030471785	-2.8619167773777443
70000	-6701.70676280264	34.3	-6698.93749865659	-2.7692641460494807
71000	-6700.6922256768585	32.6	-6696.5338646984155	-4.158360978443202
72000	-6699.646652253374	33.6	-6695.850967172148	-3.7956850812257286
73000	-6699.853211489505	34.2	-6696.3097373082155	-3.543474181289355
74000	-6703.535259110342	29.7	-6698.619533764527	-4.915725345815033
75000	-6699.380683683641	31.4	-6695.985777621552	-3.3949060620889706
76000	-6702.21076374315	28.7	-6698.719149032997	-3.4916147101526915
77000	-6700.316762746842	28.5	-6696.897850089251	-3.4189126575913322
78000	-6698.003848247801	33.1	-6695.0439363810665	-2.959911866734898
79000	-6699.325153121017	34.1	-6696.187841980426	-3.1373111405909677
80000	-6698.602541411113	36.1	-6695.506087508593	-3.096453902520213
81000	-6702.150597119319	35.6	-6697.888051048683	-4.262546070636163
