#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment_twin" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment_twin" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment_twin" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment_twin" name="distribution" x="@BDBirthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment_twin" name="distribution" x="@BDDeathRate.t:alignment_twin">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment_twin" name="distribution">
#            <parameter id="ucldStdev.c:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment_twin" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment_twin" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment_twin">
#                <LogNormal S="@ucldStdev.c:alignment_twin" id="LogNormalDistributionModel.c:alignment_twin" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment_twin" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
0	-9583.848945437756	-9584.309429601812	0.4604841640555614	-9584.309429601812	0.4423001473067933	0.1	1.0233491326632758	0.010511888144299823	0.10203232423737496	-0.3588799810652406	1.0	0.5
1000	-6703.084055163465	-6699.315707469304	-3.7683476941608935	-6699.315707469304	0.9606279835244331	0.3377802071709017	0.8721655253156538	0.016402458669356454	0.15553679076519883	-3.4046770804974376	0.9306278502362022	0.3731050891325938
2000	-6696.447876987162	-6694.270058299127	-2.177818688034457	-6694.270058299127	0.956118626317905	0.06377975813040272	1.0318780473655014	0.0042764730028008	0.06386289154207539	-3.299082727444431	0.7714370892274424	0.3599887000252699
3000	-6698.716349713431	-6696.899152180145	-1.8171975332852863	-6696.899152180145	0.9188073570897863	0.03441946536455954	1.011218674235758	6.743708103572996E-4	0.025740782155956984	-3.299322090043611	0.9462361900093462	0.5315530773519243
4000	-6698.1505727199865	-6696.587519343747	-1.5630533762396281	-6696.587519343747	0.9870997829188758	0.017925879148446025	1.0137406496800778	1.7423636633634418E-4	0.013041400191539508	-3.388720457118427	1.2504275999356453	0.49028470473977653
5000	-6698.37414462398	-6694.516011999956	-3.858132624023601	-6694.516011999956	0.9739260967221854	0.04061925207356695	1.0004839855594279	0.0015733445402931717	0.039547406896198366	-5.2477717277187335	3.050864891175557	0.22130865862237412
6000	-6699.137901908151	-6696.172154910119	-2.965746998031988	-6696.172154910119	1.0236423037119284	0.09305161405175946	0.9682195720709192	0.007120483238981009	0.08560054354954391	-3.8364614986118304	1.7686371130034095	0.20432278956302458
7000	-6699.505973328464	-6698.630065190564	-0.8759081378999531	-6698.630065190564	1.0978248677812714	0.0037594043200499935	1.001637609534853	1.6310907189753282E-5	0.0040372927297633214	-3.4578077955127067	1.3913912355358486	0.1431166695291028
8000	-6694.255214815951	-6694.722188067694	0.4669732517431542	-6694.722188067694	0.9935176129023406	4.1659093482335175E-4	1.0000127250226856	1.1028580931939212E-7	3.3211858795125247E-4	-3.1365185556819846	1.3724474434963492	0.160876410827388
9000	-6696.094756996346	-6694.841959396546	-1.2527975997998113	-6694.841959396546	0.9670516818001215	0.011455574358023395	0.9940926758114218	1.1689002576388125E-4	0.010830441876712978	-3.3015599231593433	0.7139961161159567	0.47236423125361
10000	-6696.040924760683	-6694.717484258913	-1.323440501770094	-6694.717484258913	1.0141786597165652	0.008348870798306688	1.0006830181269246	5.783953834497163E-5	0.007630582881192074	-3.5259852997299577	0.8281452465114534	0.584385367765248
11000	-6698.250858430733	-6696.621587087482	-1.6292713432517183	-6696.621587087482	1.0572557107471874	0.008633899197044763	0.9956284474473976	4.2963149333203364E-5	0.006568539074016098	-3.815614204278143	0.8998385104771096	0.6519772145821155
12000	-6696.255257410173	-6695.031306511753	-1.2239508984197935	-6695.031306511753	0.9818240788901971	0.008184694209104951	1.0037916809404832	4.119987858835779E-5	0.0063994306692131886	-3.4360693397974056	0.6818389835743737	0.6270396060825179
13000	-6700.703561625249	-6699.683135695973	-1.0204259292758504	-6699.683135695973	0.8799728219177516	0.015081551379537546	0.9924824232294183	1.844766337586026E-4	0.013632066519966717	-2.9330856241008054	0.9199902004575323	0.34304438700647
14000	-6695.745197470488	-6694.149766532277	-1.5954309382113885	-6694.149766532277	1.014712723160794	0.02523319646635105	0.9859862586875079	4.031562582935877E-4	0.02037404692943674	-3.2445462336445017	1.1745708066772567	0.1650917557913296
15000	-6699.936231235994	-6695.146077889617	-4.7901533463761385	-6695.146077889617	0.9707750766986506	0.06352442917781177	1.0271425968572039	0.0016568574997892045	0.0393876017827743	-5.913932775672063	3.2073665921420984	0.39427074750637753
16000	-6698.051612036581	-6696.085097763666	-1.9665142729142953	-6696.085097763666	0.9247992225235093	0.03282759863100391	0.9995674891377244	4.6787588768249937E-4	0.0215211324742471	-3.4746082826774565	1.016786082292931	0.601734487526637
