Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
30	-6706.705955190237	-6713.778893572975	4.5	-6706.705955190237	-7.072938382738243
31	-6706.312043202226	-6713.311401341747	4.6	-6706.312043202226	-6.9993581395208455
32	-6698.754717682494	-6704.951676307932	4.7	-6698.754717682494	-6.196958625438203
33	-6698.448319290167	-6704.5577942227865	4.8	-6698.448319290167	-6.109474932619056
34	-6697.873829510774	-6703.768996130958	4.8	-6697.873829510774	-5.895166620183387
35	-6697.465694999251	-6703.465647351041	4.9	-6697.465694999251	-5.999952351789521
36	-6696.924662944778	-6703.927654752301	5.0	-6696.924662944778	-7.002991807523808
37	-6696.79698396875	-6702.974353286773	5.1	-6696.79698396875	-6.177369318023329
38	-6696.663463353753	-6704.279097286727	5.2	-6696.663463353753	-7.615633932973957
39	-6695.464901429613	-6701.375245566762	4.9	-6695.464901429613	-5.9103441371490515
40	-6694.816800869758	-6700.886759285203	5.0	-6694.816800869758	-6.0699584154453
41	-6694.523838123864	-6700.63046552778	5.0	-6694.523838123864	-6.106627403915577
42	-6694.175853119017	-6700.305311227925	5.1	-6694.175853119017	-6.129458108907373
43	-6694.149099690516	-6700.1171193915025	5.2	-6694.149099690516	-5.968019700986515
44	-6694.113248940381	-6700.345274996822	5.3	-6694.113248940381	-6.232026056440757
45	-6694.086172523509	-6700.91031824443	5.4	-6694.086172523509	-6.824145720920166
46	-6693.723485202359	-6700.249582240655	5.4	-6693.723485202359	-6.52609703829644
47	-6693.59773910229	-6699.758324993574	5.5	-6693.59773910229	-6.160585891284629
48	-6693.588803613185	-6699.651715289054	5.6	-6693.588803613185	-6.062911675868907
49	-6693.399128447342	-6699.382339201613	4.9	-6693.399128447342	-5.983210754270295
50	-6693.39878234032	-6699.402202622976	4.9	-6693.39878234032	-6.003420282655175
51	-6693.391410084141	-6699.585815182372	5.0	-6693.391410084141	-6.194405098231388
52	-6693.286570068199	-6699.291676336902	5.1	-6693.286570068199	-6.005106268703355
53	-6693.225059394085	-6699.369693984713	5.2	-6693.225059394085	-6.144634590627773
54	-6693.198371686733	-6700.9386700013565	5.2	-6693.198371686733	-7.740298314624133
55	-6693.175895530027	-6699.7505464811675	5.3	-6693.175895530027	-6.574650951139702
56	-6693.124545407738	-6699.177361408767	5.4	-6693.124545407738	-6.052816001029173
57	-6693.009837601014	-6699.168986160995	5.5	-6693.009837601014	-6.159148559981066
58	-6692.976784500161	-6698.929720455378	5.5	-6692.976784500161	-5.952935955216679
59	-6692.975840082133	-6700.986374042272	5.1	-6692.975840082133	-8.010533960139036
60	-6692.971330379877	-6699.016974006542	5.2	-6692.971330379877	-6.045643626664857
61	-6692.968345706338	-6699.011736895911	5.2	-6692.968345706338	-6.043391189572226
62	-6692.95971970202	-6699.457563543273	5.3	-6692.95971970202	-6.497843841253122
63	-6692.9144473783335	-6699.102245117151	5.4	-6692.9144473783335	-6.187797738817856
64	-6692.91014478702	-6699.098494913201	5.4	-6692.91014478702	-6.188350126180616
65	-6692.901631120919	-6698.934386362979	5.5	-6692.901631120919	-6.03275524206061
