"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-7937.37012638187,6.36152892777101,6.35686355531446e-12,9.22547892959317
"2","GTR","relaxed_log_normal","yule",-7952.04747847403,6.94694418851927,2.68503448066189e-18,8.31373928220996
"3","GTR","strict","birth_death",-7953.2440225436,6.97621992854015,8.11516548521502e-19,8.82693562375638
"4","GTR","strict","yule",-7931.54436624379,5.64171076977659,0.00000000215445967903229,7.97949377350188
"5","HKY","relaxed_log_normal","birth_death",-7928.25349543411,5.37489035792571,0.0000000578822499001691,6.03001760158685
"6","HKY","relaxed_log_normal","yule",-7918.11316780907,4.60970541740631,0.00146701223590273,6.22916267126298
"7","HKY","strict","birth_death",-7934.55119946,5.48422857400502,0.000000000106533770193204,9.85182750877018
"8","HKY","strict","yule",-7921.83759588879,4.77277465147784,0.0000353944503881872,9.18715446811056
"9","JC69","relaxed_log_normal","birth_death",-7923.74959056457,4.65920579069956,0.00000523077977423376,9.03237357377673
"10","JC69","relaxed_log_normal","yule",-7918.44435508486,4.43098398450597,0.00105341847261809,8.82850747114561
"11","JC69","strict","birth_death",-7911.59120724026,3.44024488175852,0.997436421312735,6.84176505970583
"12","TN93","relaxed_log_normal","birth_death",-7926.65225746906,5.36887052065445,0.000000287047795821976,8.87679201200263
"13","TN93","relaxed_log_normal","yule",-7931.32425599748,5.43769226664025,0.00000000268491805904193,14.5131735302439
"14","TN93","strict","birth_death",-7926.61406171817,5.40590989016275,0.000000298223882728709,6.73328953601344
"15","TN93","strict","yule",-7924.77573301455,4.83811156452846,0.00000187464238529364,12.5967021496646
