#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment" name="distribution" x="@BDBirthRate.t:alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment" name="distribution" x="@BDDeathRate.t:alignment">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment" id="treeLikelihood.alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment">
#            <siteModel id="SiteModel.s:alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	BirthDeath	BDBirthRate	BDDeathRate
0	-8614.123351925891	-8604.916541404078	-9.206810521813106	-8604.916541404078	2.4493758557856564	-9.206810521813106	1.0	0.5
1000	-8195.852560847197	-8187.991799354127	-7.860761493070493	-8187.991799354127	1.0436898041775442	-7.860761493070493	0.9950342002531009	0.6156648043094578
2000	-8193.840070004528	-8188.0233764674595	-5.81669353706848	-8188.0233764674595	0.9566629985778763	-5.81669353706848	0.8826854588767554	0.3002187940696874
3000	-8193.305747166372	-8187.091264450966	-6.214482715405549	-8187.091264450966	0.997938224326741	-6.214482715405549	0.6380701254667593	0.5044976835949763
4000	-8201.579145799706	-8192.729852516855	-8.849293282850255	-8192.729852516855	0.993192806508552	-8.849293282850255	1.725925656788722	0.4328883306329931
5000	-8195.907507284788	-8188.50913326347	-7.398374021317103	-8188.50913326347	1.0127452110433484	-7.398374021317103	0.31457309439074577	0.05127181132970589
6000	-8196.27616667328	-8190.694848765034	-5.58131790824682	-8190.694848765034	0.9575233171886883	-5.58131790824682	0.587430811749012	0.09083059539001716
7000	-8195.198173054994	-8188.919256219315	-6.278916835679309	-8188.919256219315	1.0609728963203584	-6.278916835679309	1.057235085325658	0.32605969131938406
8000	-8194.701055926427	-8189.296612276528	-5.404443649898235	-8189.296612276528	0.9454949060246536	-5.404443649898235	0.8273348280131188	0.13148552982539385
9000	-8197.63789016728	-8190.91892092706	-6.718969240219571	-8190.91892092706	1.0327104354625047	-6.718969240219571	0.3961708294306719	0.0808860750089879
10000	-8195.302286229544	-8188.8601556794665	-6.442130550078184	-8188.8601556794665	0.9393922692345452	-6.442130550078184	0.396792156023444	0.11589358587317683
11000	-8192.707818913035	-8187.105910992359	-5.601907920675575	-8187.105910992359	1.004215850844302	-5.601907920675575	0.9110930625809075	0.09235830185047333
12000	-8196.884069925756	-8191.408378845096	-5.475691080659578	-8191.408378845096	0.9677635869544112	-5.475691080659578	1.1514249325333017	0.10846305403822351
13000	-8196.992809979996	-8189.414318460692	-7.578491519304575	-8189.414318460692	1.0215271983450582	-7.578491519304575	1.699332140214052	0.21742084952701862
14000	-8196.993087052135	-8189.321400305477	-7.671686746656706	-8189.321400305477	0.9319622010023689	-7.671686746656706	1.5654476353103923	0.42357108578947933
