"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-8211.30326258034,4.6600374241123,0.0000681078302538866,4.40740107917194
"2","GTR","relaxed_log_normal","yule",-8221.25855910922,5.41734750967661,0.00000000323345407310025,7.64641499443736
"3","GTR","strict","birth_death",-8263.2804065712,5.67245752047998,1.81890587050669e-27,6.18486908724587
"4","GTR","strict","yule",-8230.3759579286,6.06173783817757,3.54838471805004e-13,12.0771802911745
"5","HKY","relaxed_log_normal","birth_death",-8210.92717085776,5.22812081910999,0.0000992045530408091,10.9459196476619
"6","HKY","relaxed_log_normal","yule",-8221.23399732876,4.89350866706715,0.00000000331385683764316,8.23840368609607
"7","HKY","strict","birth_death",-8216.54103458261,5.07996021924365,0.000000361794172169083,8.05552585469495
"8","HKY","strict","yule",-8215.81467894179,5.04834526294404,0.000000748021039892078,5.14023600100191
"9","JC69","relaxed_log_normal","birth_death",-8203.06169561549,3.96550523637612,0.258502114580056,6.87975363320659
"10","JC69","relaxed_log_normal","yule",-8207.57198271353,4.0644982635062,0.00284230907404848,6.9417214955907
"11","JC69","strict","birth_death",-8202.01199594124,3.33125523794333,0.738487036769032,7.65428978367622
"12","TN93","relaxed_log_normal","birth_death",-8217.76071561539,4.79469181588558,0.000000106846628979252,8.56042980794751
"13","TN93","relaxed_log_normal","yule",-8221.36888714084,5.50827384276764,0.00000000289568850042094,8.25308327306788
"14","TN93","strict","birth_death",-8262.02928986785,4.44799721736683,6.35569876407639e-27,12.8906196346783
"15","TN93","strict","yule",-8222.34742567828,5.79742665503493,0.00000000108837348837947,11.1970594190667
