Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-11812.095943389106	-11813.128547910748	N	-11812.095943389106	-1.0326045216418254
1	-9432.478830292162	-9435.272272941289	2.0	-9432.478830292162	-2.7934426491258524
2	-8360.171413104988	-8368.986098102248	3.0	-8360.171413104988	-8.814684997260837
3	-8339.759917310694	-8366.498818760174	4.0	-8339.759917310694	-26.738901449480643
4	-8237.644130035074	-8251.571468019078	5.0	-8237.644130035074	-13.927337984002786
5	-8217.457639978256	-8231.60585705162	4.6	-8217.457639978256	-14.148217073362993
6	-8082.990771955669	-8093.561318739418	4.6	-8082.990771955669	-10.570546783749275
7	-8056.8073796518765	-8064.6577528792495	4.9	-8056.8073796518765	-7.850373227372574
8	-8006.702717768051	-8015.625794552841	5.2	-8006.702717768051	-8.923076784790172
9	-8001.260789282979	-8009.427828502818	4.9	-8001.260789282979	-8.16703921983811
10	-8000.931645466158	-8009.985845595044	4.9	-8000.931645466158	-9.054200128886107
11	-7977.223077826146	-7984.529243563294	4.8	-7977.223077826146	-7.3061657371473805
12	-7967.106277666948	-7976.473112057935	4.8	-7967.106277666948	-9.366834390987925
13	-7965.952189925868	-7973.79880127833	4.9	-7965.952189925868	-7.846611352461487
14	-7934.552097793838	-7941.688641663732	5.0	-7934.552097793838	-7.136543869893645
15	-7933.108985811389	-7940.129834015984	5.2	-7933.108985811389	-7.020848204594214
16	-7920.392811668947	-7927.916117697116	5.4	-7920.392811668947	-7.523306028168598
17	-7916.3094554739	-7924.337020704801	5.5	-7916.3094554739	-8.027565230901363
18	-7911.948228814231	-7920.544920674782	5.6	-7911.948228814231	-8.59669186055089
19	-7911.197231440934	-7918.911632349187	3.3	-7911.197231440934	-7.714400908253303
20	-7910.015712228534	-7918.887890220903	3.3	-7910.015712228534	-8.872177992368725
21	-7905.863318048621	-7913.372826359745	3.3	-7905.863318048621	-7.5095083111234455
22	-7905.704586258196	-7913.0138326746755	3.4	-7905.704586258196	-7.309246416479322
23	-7904.728154805963	-7915.9294565545	3.5	-7904.728154805963	-11.20130174853704
24	-7904.27892023183	-7912.9363796914595	3.5	-7904.27892023183	-8.657459459629113
25	-7903.091565585694	-7910.861793313182	3.6	-7903.091565585694	-7.77022772748792
26	-7902.33727683582	-7910.6331641904235	3.6	-7902.33727683582	-8.295887354603341
27	-7901.013635024616	-7908.2977744115615	3.7	-7901.013635024616	-7.284139386945717
28	-7900.535117592905	-7908.324748999493	3.8	-7900.535117592905	-7.789631406587208
29	-7899.126666313548	-7906.61872477254	4.0	-7899.126666313548	-7.492058458992058
30	-7898.503264551894	-7905.435475673421	4.1	-7898.503264551894	-6.932211121527386
31	-7897.400281582626	-7905.041168700234	4.2	-7897.400281582626	-7.640887117608598
32	-7896.928885348974	-7904.422337571119	4.2	-7896.928885348974	-7.493452222144386
33	-7896.789596697043	-7904.285729407942	4.3	-7896.789596697043	-7.496132710899022
34	-7896.204361812189	-7903.511860309388	4.4	-7896.204361812189	-7.307498497199424
35	-7896.200236811924	-7903.619163175421	4.5	-7896.200236811924	-7.418926363497185
36	-7895.76826896577	-7904.205002380981	4.6	-7895.76826896577	-8.436733415210291
37	-7895.326090389308	-7904.067785644119	4.6	-7895.326090389308	-8.741695254810702
38	-7894.808026527271	-7902.155967897762	4.7	-7894.808026527271	-7.347941370490859
39	-7894.7466305561	-7902.125042850501	4.6	-7894.7466305561	-7.3784122944002855
40	-7894.090394432866	-7901.462229957325	4.7	-7894.090394432866	-7.371835524459193
41	-7894.063083072739	-7902.047549950911	4.8	-7894.063083072739	-7.984466878172222
42	-7894.027267595038	-7901.485718601568	4.9	-7894.027267595038	-7.458451006529586
43	-7894.014760814465	-7902.273638900023	5.0	-7894.014760814465	-8.258878085557637
44	-7894.0041556439555	-7902.631143540308	5.1	-7894.0041556439555	-8.626987896351903
45	-7894.00093883131	-7902.116203105821	5.2	-7894.00093883131	-8.115264274510665
46	-7893.91427657164	-7901.572837573049	5.3	-7893.91427657164	-7.658561001409226
47	-7893.894728899963	-7901.3484470030835	5.3	-7893.894728899963	-7.453718103120228
48	-7893.87418514778	-7901.700154915761	5.4	-7893.87418514778	-7.825969767981586
49	-7893.833458722516	-7902.36645870969	5.4	-7893.833458722516	-8.53299998717375
50	-7893.748700809093	-7901.031100591891	5.5	-7893.748700809093	-7.2823997827977305
51	-7893.744346096493	-7901.00058382555	5.6	-7893.744346096493	-7.256237729056828
