"","x"
"1",0.0399784286357841
"2",0.0237933863980804
"3",0.0616306856195659
"4",0.0602229918703984
"5",0.0385175263918216
"6",0.0398734890260518
"7",0.0432267976790305
"8",0.0241470740512043
"9",0.0302124394862182
"10",0.0328375659638885
"11",0.0537891789620185
"12",0.0481682002344295
"13",0.0363834161170321
"14",0.0253632522317161
"15",0.0369259323015821
"16",0.0257484556576147
"17",0.0617787236171298
"18",0.0340232334205617
"19",0.0300478976424909
"20",0.0445475815664123
"21",0.0334589432080132
"22",0.0752645881280135
"23",0.016916048951124
"24",0.0540612628601812
"25",0.047773076194512
"26",0.0474722970830888
"27",0.0456158128007774
"28",0.0381559594366827
"29",0.0202027362710932
"30",0.0333168703975538
"31",0.0541116830199894
"32",0.0312439120245576
"33",0.0298555715546595
"34",0.0262003370625513
"35",0.0281681658665537
"36",0.0392682965384582
"37",0.0192459159280121
"38",0.044180510312444
"39",0.0288660262070711
"40",0.052968072565219
"41",0.0380090511381903
"42",0.0487717869586403
"43",0.0268669634128253
"44",0.0142757915107284
"45",0.0461749384587284
"46",0.0429381377221439
"47",0.0286981497634889
"48",0.0409188372204555
"49",0.013813757325491
"50",0.0689547982270065
"51",0.0237649705481479
"52",0.0402378145473308
"53",0.0220032053020691
"54",0.0299415383795377
"55",0.0309046875185233
"56",0.0402954240956554
"57",0.0361584716031226
"58",0.0392111570419737
"59",0.0287821553342549
"60",0.0428346801960751
"61",0.0569048081673105
"62",0.0400237357980394
"63",0.0355324225264615
"64",0.0431180368606546
"65",0.0277453106397663
"66",0.0411436337538944
"67",0.0510117120809976
"68",0.0299638234070702
"69",0.0483173316099931
"70",0.0381195146806057
"71",0.0266197838331471
"72",0.0288360457579889
"73",0.0397314494387045
"74",0.0355493876513489
"75",0.033149628434192
"76",0.0263171764670316
"77",0.0126497237307226
"78",0.0489850061755835
"79",0.0214266750148594
"80",0.0251692638619084
"81",0.0302652486445419
"82",0.0564209863391128
"83",0.0285047006979189
"84",0.0242337791475531
"85",0.0230675476034679
"86",0.017511033250124
"87",0.0197048900325409
"88",0.0512299120117981
"89",0.0298831017574021
"90",0.0410514795742365
"91",0.0386847629175679
"92",0.0297270969633254
"93",0.0484116788412376
"94",0.0376141295950817
"95",0.0361359070206294
"96",0.0298873196783462
"97",0.0454441959662079
"98",0.0357886851497208
"99",0.0640046152959881
"100",0.0141467344387923
"101",0.0417736858895043
"102",0.0214929037865091
"103",0.0352295025407005
"104",0.0224317542971696
"105",0.0343823950730564
"106",0.0380809955217476
"107",0.0429557817394882
"108",0.0387562368763559
"109",0.0348751897178798
"110",0.0333668683984926
"111",0.0267598677872489
"112",0.0657445938796011
"113",0.0156217115472069
"114",0.0289279123294107
"115",0.0347706564637502
"116",0.0367024790758948
"117",0.0418423846820987
"118",0.0353460543286237
"119",0.0571089097128615
"120",0.0414406376519285
"121",0.0562508167031774
"122",0.0374259527447471
"123",0.0188088088640307
"124",0.0408929996964912
"125",0.0380217104248038
"126",0.0228257427920541
"127",0.0473829583683616
"128",0.0320156415511675
"129",0.0388919771024756
"130",0.0494386493165512
"131",0.031474469221756
"132",0.0216007939614858
"133",0.0589883231178302
"134",0.0501789356778562
"135",0.0399814955268928
"136",0.0315377528699183
"137",0.0359293438540866
"138",0.0594378581425446
"139",0.0405720067006599
"140",0.0253054604064012
"141",0.0548013200927192
"142",0.0338097711437627
"143",0.0252388890472797
"144",0.0343221242785236
