#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment" name="distribution" x="@birthRate.t:alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:alignment" name="distribution">
#            <parameter id="kappa.s:alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment" name="distribution">
#            <parameter id="ucldStdev.c:alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment" id="treeLikelihood.alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment">
#            <siteModel id="SiteModel.s:alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:alignment" kappa="@kappa.s:alignment" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:alignment" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment">
#                <LogNormal S="@ucldStdev.c:alignment" id="LogNormalDistributionModel.c:alignment" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.4" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	YuleModel	birthRate
0	-8922.229890684332	-8911.772753048146	-10.45713763618635	-8911.772753048146	3.6143155564587808	2.0	0.25	0.25	0.25	0.25	0.1	0.9789087664533511	0.004817612021413343	0.06821694221231839	-9.411141747332865	1.0
1000	-8193.081784653205	-8182.302073806569	-10.779710846635576	-8182.302073806569	1.6863901616129158	0.9970050491896658	0.25	0.25	0.25	0.25	0.420897091175079	0.6396042648965057	0.06764851811091138	0.36274456712445097	-8.636109872979485	1.0529144367122656
2000	-8189.713054851499	-8180.3429375143105	-9.370117337188661	-8180.3429375143105	1.3999833296761957	0.9933960789613908	0.25	0.25	0.25	0.25	0.45098744128526974	0.7281194690434994	0.0587839558697877	0.2865614614520169	-7.117228375028659	0.6337685566939996
3000	-8187.750879375871	-8179.303421541455	-8.447457834416568	-8179.303421541455	1.3442787412620447	0.9851784002547777	0.24946226417206127	0.25	0.25053773582793876	0.25	0.33763088011266185	0.820012899890086	0.02908850878491785	0.1957530140355677	-6.627604086950159	1.0026539817729283
4000	-8194.249699617983	-8184.4375133427275	-9.812186275256572	-8184.4375133427275	1.4088543965025582	0.9851784002547777	0.2569919107614804	0.2486691121687713	0.25053773582793876	0.24380124124180955	0.41139931679498465	0.7363552243127438	0.022175977179932676	0.19173079171162352	-7.708190725989522	1.1160622439914136
5000	-8190.055796309774	-8181.472418308331	-8.583378001443535	-8181.472418308331	1.3296416822491337	0.9851784002547777	0.2569919107614804	0.2486691121687713	0.24507567211914888	0.24926330495059942	0.3472884697534732	0.8181736984111977	0.026753756654758917	0.18876094193533882	-6.725251540253571	0.6980962412397895
6000	-8194.541789776229	-8182.1123708900195	-12.429418886210087	-8182.1123708900195	1.4213296203295271	0.9851784002547777	0.2569919107614804	0.2486691121687713	0.24507567211914888	0.24926330495059942	0.57915318910313	0.6943184874029454	0.028064766187897747	0.23008788632613986	-9.728704040796979	1.5164662682986296
7000	-8194.236691741628	-8184.37279497093	-9.863896770697098	-8184.37279497093	1.3736430485403968	0.9851784002547777	0.2532375549366729	0.24811203780670077	0.24938710230602695	0.24926330495059942	0.6240274691510387	0.8206566423805495	0.15506343454326643	0.47134396428411723	-7.011320786698192	1.183078470985117
8000	-8189.838563011812	-8179.80998155283	-10.028581458981835	-8179.80998155283	1.3095132659404458	0.9851784002547777	0.2532375549366729	0.24811203780670077	0.24938710230602695	0.24926330495059942	0.8024656942037541	0.7912721056793981	0.14309986904696745	0.5253745452397411	-6.592979221270728	0.6200695146235022
9000	-8188.448004342543	-8179.185338397066	-9.262665945477128	-8179.185338397066	1.3499060625740769	0.6575865332621096	0.2532375549366729	0.24999144734225845	0.24750769277046927	0.24926330495059942	0.6986873012511811	0.8113324139717564	0.07922194437606973	0.35641775681795973	-6.25193744104905	0.6357220083844737
10000	-8186.054235949244	-8178.708646799016	-7.345589150228418	-8178.708646799016	1.0576626094579378	0.6575865332621096	0.2532375549366729	0.24999144734225845	0.24750769277046927	0.24926330495059942	0.33501661370650926	0.9493097728478226	0.05679899792212687	0.25456213345258155	-5.625532102966537	0.851665552944549
11000	-8188.049103944101	-8180.449898683352	-7.599205260748584	-8180.449898683352	1.037719242090404	0.6575865332621096	0.2609704187603113	0.24999144734225845	0.23977482894683086	0.24926330495059942	0.05775286887466128	0.9794370798650776	0.0026330357105305373	0.052009277058417465	-7.414546058334533	1.955906804498432
12000	-8188.527760349026	-8182.9897828579715	-5.5379774910542725	-8182.9897828579715	1.0014640533129953	0.6575865332621096	0.2624646163595023	0.24999144734225845	0.2417772685616894	0.24576666773654987	0.03874191257261542	0.9929592369649575	6.096984757499222E-4	0.024745401190315857	-5.586913381491707	0.7179839254588635
13000	-8182.487877728455	-8176.741764758976	-5.746112969478567	-8176.741764758976	0.9604155886673468	0.6575865332621096	0.2624646163595023	0.24999144734225845	0.2417772685616894	0.24576666773654987	0.07440390939411788	1.0050852526343812	0.006889692581112881	0.08132176989356847	-5.401217596026382	0.8199245678802813
14000	-8190.4280261655485	-8183.908658819307	-6.519367346242015	-8183.908658819307	1.0369114662393673	0.8814200999018909	0.2624646163595023	0.24999144734225845	0.2417772685616894	0.24576666773654987	0.08861733484019803	0.9085080471093235	0.001290521612735689	0.03922459194785775	-6.002432119943107	0.5607777671603054
15000	-8191.153435544545	-8182.442457300994	-8.710978243550876	-8182.442457300994	1.072944556373762	0.8814200999018909	0.2624646163595023	0.24999144734225845	0.2417772685616894	0.24576666773654987	0.332165434465453	0.8722782837921145	0.09066103330507755	0.33528950109525163	-6.947986481376494	1.62531856404657
16000	-8184.69983735958	-8178.152981273673	-6.546856085907228	-8178.152981273673	1.0946885160516144	0.8814200999018909	0.2624646163595023	0.24999144734225845	0.2417772685616894	0.24576666773654987	0.13183362770413123	0.9718185785696499	0.016715499167072337	0.12813208566940534	-5.733882603763875	0.7043375455577643
17000	-8186.074832726039	-8180.511412221792	-5.563420504247062	-8180.511412221792	1.0059895890060244	0.8814200999018909	0.2624646163595023	0.24999144734225845	0.2417772685616894	0.24576666773654987	0.03453737088510193	0.9892301453124165	4.3229632074448315E-4	0.021166076442724172	-5.621921196648941	0.6571543702754787
18000	-8183.04201788393	-8177.954160320855	-5.087857563075161	-8177.954160320855	0.9864644172534385	0.8369945722448654	0.2624646163595023	0.25076109793088813	0.24100761797305975	0.24576666773654987	0.024950770653573522	0.993023206101615	4.864194655032013E-4	0.022202559949814245	-5.334738230299152	1.032811115229619
19000	-8182.815434761955	-8178.247840179407	-4.567594582547422	-8178.247840179407	0.9792906164724956	0.8369945722448654	0.2624646163595023	0.25292759411295185	0.24100761797305975	0.24360017155448618	0.005211601756665066	0.9981114897189	2.1591741301839466E-5	0.004653619743480418	-5.58715643694934	1.2940598314248424
20000	-8183.6514861218975	-8179.981532534883	-3.6699535870144855	-8179.981532534883	0.905281025883978	0.8369945722448654	0.2617737993592044	0.2510062358317802	0.24100761797305975	0.24621234683595564	0.00214188602854137	0.999185688247625	5.637399316953277E-6	0.002375963481575562	-5.106941353842295	0.8146199458925732
21000	-8184.084926673935	-8179.2005749208565	-4.884351753078952	-8179.2005749208565	1.033605778288678	0.8369945722448654	0.2617737993592044	0.2510062358317802	0.24100761797305975	0.24621234683595564	0.003694791398153149	0.9977572078403394	1.1275462674876713E-5	0.0033660061567604388	-6.066245989107303	1.4286945762590095
22000	-8188.4224956746675	-8182.707686521645	-5.714809153022506	-8182.707686521645	0.9625223909332011	0.8369945722448654	0.2617737993592044	0.2510062358317802	0.24100761797305975	0.24621234683595564	0.034519149224181325	0.9930322237390703	0.0015127464803077494	0.03907143882380048	-5.787184931406878	1.1737130406606078
23000	-8187.3088720402475	-8179.831907789111	-7.476964251136667	-8179.831907789111	0.9945421945862826	0.8369945722448654	0.2617737993592044	0.2510062358317802	0.24100761797305975	0.24621234683595564	0.07293378252512847	0.9900831730537297	0.004687329687055988	0.06790607628822869	-7.104355263610475	1.8237758715991215
24000	-8185.797577823995	-8178.834878330486	-6.962699493508826	-8178.834878330486	1.0204756617730697	0.7591728252061661	0.2617737993592044	0.2510062358317802	0.24100761797305975	0.24621234683595564	0.17451949656642501	0.9231676165112694	0.015488988861972725	0.13268656596050074	-5.94336868662461	1.2864747528933613
25000	-8182.756338079639	-8176.496861605628	-6.259476474011507	-8176.496861605628	1.0431005970550415	0.7591728252061661	0.2545803657083562	0.25819966948262846	0.24100761797305975	0.24621234683595564	0.11113980698950945	0.9724888668601384	0.014320098588473197	0.11530808241483508	-5.61385889349868	0.9785886523675944
26000	-8186.786078461583	-8181.123468647852	-5.662609813731207	-8181.123468647852	0.9917644606661999	0.8013569282600302	0.2545803657083562	0.25819966948262846	0.24100761797305975	0.24621234683595564	0.05877726952850593	1.0185343372905176	0.004236625284065404	0.06527049770259138	-5.436525405612535	1.1113659843519113
27000	-8187.529016254548	-8182.325061213712	-5.203955040836565	-8182.325061213712	0.8863079575730082	0.8013569282600302	0.2545803657083562	0.25819966948262846	0.24100761797305975	0.24621234683595564	0.05082740630580166	1.0092617036158193	0.002047505340436098	0.044533576314069595	-5.065592342096162	0.9457142545142926
28000	-8186.103816534392	-8180.119876417272	-5.983940117119498	-8180.119876417272	0.9699763400940993	0.7654831982987406	0.2545803657083562	0.25819966948262846	0.24100761797305975	0.24621234683595564	0.12528392777753783	1.0129963633040453	0.015043505010432688	0.11873089353197178	-5.24459109036374	0.765974096822531
